,ein,strein,name,sub_name,city,state,ntee_code,raw_ntee_code,subseccd,has_subseccd,have_filings,have_extracts,have_pdfs,score
90,811571243,81-1571243,NICHOLAS TSAKALOS FAMILY FOUNDATION INC,NICHOLAS TSAKALOS FAMILY FOUNDATION INC,BALTIMORE,MD,T20,T20,3,True,,,,18.612677
91,472180387,47-2180387,NIGERIAN WOMEN ASSOCIATION MARYLAND METRO -NWAMM-,NIGERIAN WOMEN ASSOCIATION MARYLAND METRO -NWAMM-,BALTIMORE,MD,P20,P20,3,True,,,,18.612677
92,562532693,56-2532693,NO FAMILY LEFT BEHIND INC,NO FAMILY LEFT BEHIND INC,BALTIMORE,MD,P80,P80,3,True,,,,18.612677
93,522002959,52-2002959,NOBLE ENRICHMENT FOR CHILDREN & YOUTH INCORPORATED,NOBLE ENRICHMENT FOR CHILDREN & YOUTH INCORPORATED,BALTIMORE,MD,I21,I21,3,True,,,,18.612677
94,473748163,47-3748163,NORTH EAST HOUSING INITIATIVE INC,NORTH EAST HOUSING INITIATIVE INC ,BALTIMORE,MD,L20,L20,3,True,,,,18.612677
95,520892160,52-0892160,NORTHEAST COMMUNITY ORGANIZATION,NORTHEAST COMMUNITY ORGANIZATION,BALTIMORE,MD,,,3,True,,,,18.612677
96,852399453,85-2399453,NORTHEAST PARTNERSHIP INC,NORTHEAST PARTNERSHIP INC,BALTIMORE,MD,S99,S99,3,True,,,,18.612677
97,823172724,82-3172724,NORTHEAST YOUTH BASEBALL INCORPORATED,NORTHEAST YOUTH BASEBALL INCORPORATED,BALTIMORE,MD,N63,N63,3,True,,,,18.612677
98,462752094,46-2752094,NU DIRECTION INC,NU DIRECTION INC,BALTIMORE,MD,F20,F20,3,True,,,,18.612677
99,261774075,26-1774075,NU SEASON NU DAY CHURCH AND MINISTRIES INC,NU SEASON NU DAY CHURCH AND MINISTRIES INC,BALTIMORE,MD,X21,X21,3,True,,,,18.612677
0,814341484,81-4341484,PHASE ONE RECOVERY HOUSE,PHASE ONE RECOVERY HOUSE,BALTIMORE,MD,F20,F20,3,True,,,,18.826544
1,273426340,27-3426340,PHI DELTA CHI,PHI DELTA CHI,BALTIMORE,MD,B83,B83,3,True,,,,18.826544
2,900148859,90-0148859,PI MU EPSILON INC,PI MU EPSILON INC ,BALTIMORE,MD,,,3,True,,,,18.826544
3,900148861,90-0148861,PI MU EPSILON INC,PI MU EPSILON INC ,BALTIMORE,MD,,,3,True,,,,18.826544
4,521354108,52-1354108,PI OMEGA FOUNDATION INC,PI OMEGA FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,18.826544
5,464065707,46-4065707,PIKESVILLE MIDDLE SCHOOL FAMILY ASSOCIATION INC,PIKESVILLE MIDDLE SCHOOL FAMILY ASSOCIATION INC,BALTIMORE,MD,B20,B20,3,True,,,,18.826544
6,521855857,52-1855857,PILGRIMS WAY BIBLE BAPTIST CHURCH,PILGRIMS WAY BIBLE BAPTIST CHURCH,BALTIMORE,MD,X20Z,X20Z,3,True,,,,18.826544
7,874072944,87-4072944,PINK HOUSE INC,PINK HOUSE INC,BALTIMORE,MD,Z99,Z99,3,True,,,,18.826544
8,451636379,45-1636379,PINK WITH A PURPOSE MENTORING INC,PINK WITH A PURPOSE MENTORING INC ,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
9,852787080,85-2787080,PIVOT HEALTH SERVICES,PIVOT HEALTH SERVICES,BALTIMORE,MD,F32,F32,3,True,,,,18.826544
10,823451911,82-3451911,PIVOT INC,PIVOT INC,BALTIMORE,MD,I40,I40,3,True,,,,18.826544
11,237613804,23-7613804,POLISH NATIONAL ALLIANCE OF THE UNITED STATES OF NA 0339 LODGE,POLISH NATIONAL ALLIANCE OF THE UNITED STATES OF NA 0339 LODGE ,BALTIMORE,MD,,,8,True,,,,18.826544
12,237613065,23-7613065,POLISH NATIONAL ALLIANCE OF THE UNITED STATES OF NA 0918 LODGE,POLISH NATIONAL ALLIANCE OF THE UNITED STATES OF NA 0918 LODGE ,BALTIMORE,MD,,,8,True,,,,18.826544
13,800490310,80-0490310,POLY PARENT FACULTY ASSOCIATION INC,POLY PARENT FACULTY ASSOCIATION INC ,BALTIMORE,MD,B94,B94,3,True,,,,18.826544
14,462215594,46-2215594,POTENTIAL ME,POTENTIAL ME,BALTIMORE,MD,P99,P99,3,True,,,,18.826544
15,521750383,52-1750383,POTOMAC HOME SUPPORT INC,POTOMAC HOME SUPPORT INC,BALTIMORE,MD,E90Z,E90Z,3,True,,,,18.826544
16,822230650,82-2230650,POTOMAC RUGBY CONFERENCE INC,POTOMAC RUGBY CONFERENCE INC,BALTIMORE,MD,N60,N60,3,True,,,,18.826544
17,522261584,52-2261584,POTTERS FOUNDATION HOUSING CENTER INC,POTTERS FOUNDATION HOUSING CENTER INC,BALTIMORE,MD,E50,E50,3,True,,,,18.826544
18,201835640,20-1835640,POTTERS HOUSE SERVICES INC,POTTERS HOUSE SERVICES INC,BALTIMORE,MD,F22,F22,3,True,,,,18.826544
19,432079420,43-2079420,PRAISE AND WORSHIP MINISTRIES WORLDWIDE INC,PRAISE AND WORSHIP MINISTRIES WORLDWIDE INC,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
20,270055312,27-0055312,PRECILLA BELIN INTERNATIONAL MINISTRIES INC,PRECILLA BELIN INTERNATIONAL MINISTRIES INC,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
21,522325403,52-2325403,PRINCE HALL FOUNDATION OF MARYLAND INC,PRINCE HALL FOUNDATION OF MARYLAND INC,BALTIMORE,MD,W99,W99,3,True,,,,18.826544
22,521664796,52-1664796,PRO BONO RESOURCE CENTER OF MARYLAND INC,PRO BONO RESOURCE CENTER OF MARYLAND INC,BALTIMORE,MD,I80,I80,3,True,,,,18.826544
23,133718952,13-3718952,PROJECT GENESIS INC,PROJECT GENESIS INC,BALTIMORE,MD,X30,X30,3,True,,,,18.826544
24,260082733,26-0082733,PROJECT GENESIS NEW BEGINNINGS INC,PROJECT GENESIS NEW BEGINNINGS INC,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
25,880973157,88-0973157,PROJECT JUMPSTART INC,PROJECT JUMPSTART INC,BALTIMORE,MD,J22,J22,3,True,,,,18.826544
26,521855619,52-1855619,PROJECT THERES HOPE INC,PROJECT THERES HOPE INC,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
27,475618472,47-5618472,PROMINENT SOLUTIONS,PROMINENT SOLUTIONS,BALTIMORE,MD,F60,F60,3,True,,,,18.826544
28,522265108,52-2265108,PROMISE LAND CHURCH MINISTRIES INC,PROMISE LAND CHURCH MINISTRIES INC,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
29,943096217,94-3096217,PROPERTY ASHLAND MASSACHUSETTS CORPORATION,PROPERTY ASHLAND MASSACHUSETTS CORPORATION,BALTIMORE,MD,,,2,True,,,,18.826544
30,454689403,45-4689403,PROVIDENCE CHARITABLE ORGANIZATION INC,PROVIDENCE CHARITABLE ORGANIZATION INC,BALTIMORE,MD,P85,P85,3,True,,,,18.826544
31,454410266,45-4410266,PSALMS IN MOTION MUSICAL THEATER CENTER FOUNDATION INC,PSALMS IN MOTION MUSICAL THEATER CENTER FOUNDATION INC,BALTIMORE,MD,A65,A65,3,True,,,,18.826544
32,237097212,23-7097212,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY ,BALTIMORE,MD,,,3,True,,,,18.826544
33,237030620,23-7030620,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
34,237030991,23-7030991,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
35,237031470,23-7031470,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
36,237031498,23-7031498,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
37,237115472,23-7115472,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
38,521903421,52-1903421,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENT & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
39,237030619,23-7030619,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
40,521844765,52-1844765,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC ,BALTIMORE,MD,,,3,True,,,,18.826544
41,465455108,46-5455108,PTN FOUNDATION,PTN FOUNDATION,BALTIMORE,MD,G30,G30,3,True,,,,18.826544
42,824062374,82-4062374,QUEEN AKOSUA INC,QUEEN AKOSUA INC,BALTIMORE,MD,A20,A20,3,True,,,,18.826544
43,843986040,84-3986040,QUEEN YOU ARE NOT ALONE INC,QUEEN YOU ARE NOT ALONE INC,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
44,842542921,84-2542921,QUEENS HOPE INC,QUEENS HOPE INC,BALTIMORE,MD,,,3,True,,,,18.826544
45,833563126,83-3563126,QUICKLY VEILED CO,QUICKLY VEILED CO,BALTIMORE,MD,P50,P50,3,True,,,,18.826544
46,521726505,52-1726505,RABBI BENJAMIN STEINBERG EDUCATION FUND INC,RABBI BENJAMIN STEINBERG EDUCATION FUND INC,BALTIMORE,MD,T20Z,T20Z,3,True,,,,18.826544
47,853311636,85-3311636,RADHA KRISHNA TEMPLE TRUST INC,RADHA KRISHNA TEMPLE TRUST INC ,BALTIMORE,MD,X70,X70,3,True,,,,18.826544
48,452780245,45-2780245,RAISING AN INDIVIDUALS SELF ESTEEM,RAISING AN INDIVIDUALS SELF ESTEEM ,BALTIMORE,MD,F20,F20,3,True,,,,18.826544
49,521645618,52-1645618,RANGER SOCIAL CLUB INC,RANGER SOCIAL CLUB INC,BALTIMORE,MD,,,7,True,,,,18.826544
50,462238876,46-2238876,RAPID LEMON PRODUCTIONS,RAPID LEMON PRODUCTIONS,BALTIMORE,MD,A60,A60,3,True,,,,18.826544
51,522270195,52-2270195,RASHIYOMI INCORPORATED,RASHIYOMI INCORPORATED,BALTIMORE,MD,B90,B90,3,True,,,,18.826544
52,874015275,87-4015275,RAV ARYEH LEIB FOUNDATION INC,RAV ARYEH LEIB FOUNDATION INC,BALTIMORE,MD,T20,T20,3,True,,,,18.826544
53,874555435,87-4555435,RAVENS ROOST 52 FOUNDATION INC,RAVENS ROOST 52 FOUNDATION INC ,BALTIMORE,MD,O12,O12,3,True,,,,18.826544
54,454866156,45-4866156,RAYS OF HOPE OUTREACH MINISTRIES INC,RAYS OF HOPE OUTREACH MINISTRIES INC,BALTIMORE,MD,O50,O50,3,True,,,,18.826544
55,522240344,52-2240344,REBIRTH CHRISTIAN FELLOWSHIP,REBIRTH CHRISTIAN FELLOWSHIP,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
56,743172643,74-3172643,RECOVERY IN COMMUNITY INC,RECOVERY IN COMMUNITY INC,BALTIMORE,MD,,,0,False,,,,18.826544
57,273909728,27-3909728,REDEEMER INTERNATIONAL BAPTIST CHURCH,REDEEMER INTERNATIONAL BAPTIST CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
58,521941027,52-1941027,REDEMPTION CHRISTIAN FELLOWSHIP INC,REDEMPTION CHRISTIAN FELLOWSHIP INC,BALTIMORE,MD,,,3,True,,,,18.826544
59,831060494,83-1060494,REFOCUSED WORLD,REFOCUSED WORLD,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
60,300999219,30-0999219,REFUGE COMMUNITY DEVELOPMENT CORPORATION,REFUGE COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,L50,L50,3,True,,,,18.826544
61,510676483,51-0676483,REHOBOTH COMMUNITY SERVICE CORPORATION,REHOBOTH COMMUNITY SERVICE CORPORATION,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
62,453946594,45-3946594,RENAISSANCE GARDENS INC,RENAISSANCE GARDENS INC,BALTIMORE,MD,L21,L21,3,True,,,,18.826544
63,593145856,59-3145856,RENAISSANCE INSTITUTE OF AMERICAN CHURCHES INC,RENAISSANCE INSTITUTE OF AMERICAN CHURCHES INC,BALTIMORE,MD,,,3,True,,,,18.826544
64,464330856,46-4330856,RENEWED BY GRACE CHRISTIAN CHURCH INC,RENEWED BY GRACE CHRISTIAN CHURCH INC,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
65,711017694,71-1017694,RENEWED FAITH CHURCH OF JESUS CHRIST,RENEWED FAITH CHURCH OF JESUS CHRIST,BALTIMORE,MD,X99,X99,3,True,,,,18.826544
66,521224198,52-1224198,RES MUSICAMERICA INC,RES MUSICAMERICA INC,BALTIMORE,MD,,,3,True,,,,18.826544
67,521482546,52-1482546,RESEARCH ASSOCIATES FOUNDATION INC,RESEARCH ASSOCIATES FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,18.826544
68,206988404,20-6988404,RESIDUAL TUW CATHERINE IOLA MICHAEL,RESIDUAL TUW CATHERINE IOLA MICHAEL ,BALTIMORE,MD,T22,T22,3,True,,,,18.826544
69,843675012,84-3675012,RESILIENTLY YOU COMMUNITY RESOURCE CENTER,RESILIENTLY YOU COMMUNITY RESOURCE CENTER,BALTIMORE,MD,P80,P80,3,True,,,,18.826544
70,813237322,81-3237322,RESTORATION TEMPLE APOSTOLIC CENTER,RESTORATION TEMPLE APOSTOLIC CENTER,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
71,862958194,86-2958194,RETRAIN AMERICA INC,RETRAIN AMERICA INC,BALTIMORE,MD,J20,J20,3,True,,,,18.826544
72,521325083,52-1325083,REVIVAL MISSION CHURCH AND THE HOLY GHOST STATION,REVIVAL MISSION CHURCH AND THE HOLY GHOST STATION,BALTIMORE,MD,,,3,True,,,,18.826544
73,853816684,85-3816684,REYNOLDS MOTLEY COMMUNITY DEVELOPMENT CORPORATION,REYNOLDS MOTLEY COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,L20,L20,3,True,,,,18.826544
74,844990589,84-4990589,RICH FOUNDATION REACHING INNOCENT CHILDREN HEARTS,RICH FOUNDATION REACHING INNOCENT CHILDREN HEARTS ,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
75,521348965,52-1348965,RICHARD & ROSALEE C DAVISON FOUNDATION INC,RICHARD & ROSALEE C DAVISON FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,18.826544
76,874560827,87-4560827,RICHMAN FOUNDATION INC,RICHMAN FOUNDATION INC,BALTIMORE,MD,T22,T22,3,True,,,,18.826544
77,522083718,52-2083718,RILEY HAWKINS AVENGERS FOUNDATION INC,RILEY HAWKINS AVENGERS FOUNDATION INC,BALTIMORE,MD,O20,O20,3,True,,,,18.826544
78,824326132,82-4326132,RISE UP,RISE UP,BALTIMORE,MD,,,3,True,,,,18.826544
79,237284094,23-7284094,RIVERSIDE YACHT CLUB INC,RIVERSIDE YACHT CLUB INC,BALTIMORE,MD,,,7,True,,,,18.826544
80,842394564,84-2394564,RIZE INC,RIZE INC,BALTIMORE,MD,O50,O50,3,True,,,,18.826544
81,522306377,52-2306377,ROBERS FAMILY FOUNDATION 2AY-74C08,ROBERS FAMILY FOUNDATION 2AY-74C08,BALTIMORE,MD,T20,T20,3,True,,,,18.826544
82,831416325,83-1416325,ROBERTAS HOUSE SUPPORT CORPORATION,ROBERTAS HOUSE SUPPORT CORPORATION,BALTIMORE,MD,L11,L11,3,True,,,,18.826544
83,521664995,52-1664995,ROCK CHURCH DAY CARE CENTER INC,ROCK CHURCH DAY CARE CENTER INC,BALTIMORE,MD,B21Z,B21Z,3,True,,,,18.826544
84,526078331,52-6078331,RODGERS FORGE ELEMENTARY PTA,RODGERS FORGE ELEMENTARY PTA ,BALTIMORE,MD,,,3,True,,,,18.826544
85,520848592,52-0848592,RODGERS FORGE UNITED METHODIST CHURCH,RODGERS FORGE UNITED METHODIST CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
86,526042913,52-6042913,ROLAND PARK BASEBALL LEAGUES INC,ROLAND PARK BASEBALL LEAGUES INC,BALTIMORE,MD,,,3,True,,,,18.826544
87,526042923,52-6042923,ROLAND PARK CIVIC LEAGUE,ROLAND PARK CIVIC LEAGUE,BALTIMORE,MD,,,4,True,,,,18.826544
88,520686634,52-0686634,ROLAND PARK SWIMMING POOL INC,ROLAND PARK SWIMMING POOL INC,BALTIMORE,MD,,,7,True,,,,18.826544
89,831173706,83-1173706,ROOTED LOVE,ROOTED LOVE,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
90,272600173,27-2600173,ROOTS AND BRANCHES INC,ROOTS AND BRANCHES INC ,BALTIMORE,MD,B29,B29,3,True,,,,18.826544
91,562663346,56-2663346,ROSEDALE RECREATION & PARKS COUNCIL,ROSEDALE RECREATION & PARKS COUNCIL,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
92,526056550,52-6056550,ROTARY CLUB OF PIKESVILLE-OWINGS MILLS,ROTARY CLUB OF PIKESVILLE-OWINGS MILLS,BALTIMORE,MD,,,4,True,,,,18.826544
93,520466100,52-0466100,ROTARY INTERNATIONAL,ROTARY INTERNATIONAL ,BALTIMORE,MD,,,4,True,,,,18.826544
94,825298003,82-5298003,ROUND FOR RICKY INC,ROUND FOR RICKY INC,BALTIMORE,MD,N11,N11,3,True,,,,18.826544
95,862418044,86-2418044,ROUND OF A-PAWS PET RESCUE INC,ROUND OF A-PAWS PET RESCUE INC,BALTIMORE,MD,D99,D99,3,True,,,,18.826544
96,521258802,52-1258802,ROYAL LIGHT MISSIONARY BAPTIST CHURCH,ROYAL LIGHT MISSIONARY BAPTIST CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
97,202013753,20-2013753,RUTH CAROL FUND INC,RUTH CAROL FUND INC,BALTIMORE,MD,T20,T20,3,True,,,,18.826544
98,526080976,52-6080976,SADIE CROCKIN MEMORIAL FUND INC,SADIE CROCKIN MEMORIAL FUND INC,BALTIMORE,MD,,,3,True,,,,18.826544
99,522196025,52-2196025,SAEGIL PRSBYTERIAN CHURCH,SAEGIL PRSBYTERIAN CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
0,141839436,14-1839436,SAINT JOHNS TRANSFORMATION BAPTIST CHURCH,SAINT JOHNS TRANSFORMATION BAPTIST CHURCH,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
1,800497235,80-0497235,SAINT MICHAEL SPIRITUAL BAPTISTE CHURCH INC,SAINT MICHAEL SPIRITUAL BAPTISTE CHURCH INC ,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
2,832001740,83-2001740,SAINT MICHAELS KINGDOM UNITED CHURCH INC,SAINT MICHAELS KINGDOM UNITED CHURCH INC,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
3,520749303,52-0749303,SAINTS STEPHEN & JAMES EVANGELICAL LUTHERAN CHURCH,SAINTS STEPHEN & JAMES EVANGELICAL LUTHERAN CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
4,526855154,52-6855154,SALLY S & DECATUR H MILLER PRIVATE FOUNDATION,SALLY S & DECATUR H MILLER PRIVATE FOUNDATION ,BALTIMORE,MD,T20Z,T20Z,3,True,,,,18.826544
5,911836581,91-1836581,SALON NATIONAL LABOUTIQUE DES HUIT CHAPEAUX ET QUARANTE FEMMES,SALON NATIONAL LABOUTIQUE DES HUIT CHAPEAUX ET QUARANTE FEMMES ,BALTIMORE,MD,,,4,True,,,,18.826544
6,811771777,81-1771777,SANKOFA CHILDRENS MUSEUM OF AFRICAN CULTURES,SANKOFA CHILDRENS MUSEUM OF AFRICAN CULTURES,BALTIMORE,MD,A52,A52,3,True,,,,18.826544
7,30489288,03-0489288,SANKOFA INC,SANKOFA INC,BALTIMORE,MD,A33,A33,3,True,,,,18.826544
8,461336764,46-1336764,SAVING LIVES ADDING PURPOSE INC,SAVING LIVES ADDING PURPOSE INC,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
9,371848497,37-1848497,SAVING OUR SONS INC,SAVING OUR SONS INC,BALTIMORE,MD,,,3,True,,,,18.826544
10,844509016,84-4509016,SB7 SUPPORT FOUNDATION INC,SB7 SUPPORT FOUNDATION INC,BALTIMORE,MD,T11,T11,3,True,,,,18.826544
11,526035150,52-6035150,SCHLUDERBERG FOUNDATION INCORPORATED,SCHLUDERBERG FOUNDATION INCORPORATED,BALTIMORE,MD,,,3,True,,,,18.826544
12,825172832,82-5172832,SCOTT PLANK FOUNDATION INC,SCOTT PLANK FOUNDATION INC,BALTIMORE,MD,T20,T20,3,True,,,,18.826544
13,237030659,23-7030659,SCOTTS BRANCH ELEMENTARY PTA,SCOTTS BRANCH ELEMENTARY PTA ,BALTIMORE,MD,,,3,True,,,,18.826544
14,522276640,52-2276640,SECOND CHANCE INC,SECOND CHANCE INC,BALTIMORE,MD,J20,J20,3,True,,,,18.826544
15,900188474,90-0188474,SERVICE EMPLOYEES INTERNATIONAL UNION,SERVICE EMPLOYEES INTERNATIONAL UNION ,BALTIMORE,MD,,,5,True,,,,18.826544
16,522236048,52-2236048,SET THE CAPTIVES FREE OUTREACH CENTER INC,SET THE CAPTIVES FREE OUTREACH CENTER INC,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
17,521745877,52-1745877,SEVEN OAKS SENIOR CENTER COUNCIL,SEVEN OAKS SENIOR CENTER COUNCIL,BALTIMORE,MD,P81Z,P81Z,3,True,,,,18.826544
18,834153345,83-4153345,SGN SOCCER ACADEMY,SGN SOCCER ACADEMY,BALTIMORE,MD,N64,N64,3,True,,,,18.826544
19,474478353,47-4478353,SHANESTOCK FOUNDATION INC,SHANESTOCK FOUNDATION INC,BALTIMORE,MD,A12,A12,3,True,,,,18.826544
20,237205587,23-7205587,SHARON BAPTIST CHURCH,SHARON BAPTIST CHURCH,BALTIMORE,MD,,,3,True,,,,18.826544
21,520591684,52-0591684,SHEPPARD PRATT HEALTH SYSTEM INC,SHEPPARD PRATT HEALTH SYSTEM INC,BALTIMORE,MD,F310,F310,3,True,,,,18.826544
22,521388935,52-1388935,SHEPPARD PRATT INVESTMENT INC,SHEPPARD PRATT INVESTMENT INC,BALTIMORE,MD,S500,S500,3,True,,,,18.826544
23,464552754,46-4552754,SHIELD OF FAITH INTERNATIONAL MINISTRIES,SHIELD OF FAITH INTERNATIONAL MINISTRIES,BALTIMORE,MD,X21,X21,3,True,,,,18.826544
24,20622764,02-0622764,SHIKINAH GLORY CHURCH OF GOD IN CHRIST,SHIKINAH GLORY CHURCH OF GOD IN CHRIST,BALTIMORE,MD,X99,X99,3,True,,,,18.826544
25,522219529,52-2219529,SHILOH APOSTOLIC TEMPLE CHURCH INC,SHILOH APOSTOLIC TEMPLE CHURCH INC,BALTIMORE,MD,X20,X20,3,True,,,,18.826544
26,237318480,23-7318480,SHRINERS INTERNATIONAL,SHRINERS INTERNATIONAL ,BALTIMORE,MD,,,10,True,,,,18.826544
27,237318484,23-7318484,SHRINERS INTERNATIONAL,SHRINERS INTERNATIONAL ,BALTIMORE,MD,,,10,True,,,,18.826544
28,237318489,23-7318489,SHRINERS INTERNATIONAL,SHRINERS INTERNATIONAL ,BALTIMORE,MD,,,10,True,,,,18.826544
29,237361761,23-7361761,SHRINERS INTERNATIONAL,SHRINERS INTERNATIONAL ,BALTIMORE,MD,,,10,True,,,,18.826544
30,854065237,85-4065237,SHRISTI FOUNDATION,SHRISTI FOUNDATION,BALTIMORE,MD,,,3,True,,,,18.826544
31,521450142,52-1450142,SIBLEY-SUBURBAN HOME HEALTH AGENCY INC,SIBLEY-SUBURBAN HOME HEALTH AGENCY INC,BALTIMORE,MD,P44Z,P44Z,3,True,,,,18.826544
32,474204051,47-4204051,SIDNEY NAHAM FOUNDATION INC,SIDNEY NAHAM FOUNDATION INC,BALTIMORE,MD,T30,T30,3,True,,,,18.826544
33,270193700,27-0193700,SIGMA GAMMA RHO SORORITY INC,SIGMA GAMMA RHO SORORITY INC ,BALTIMORE,MD,,,7,True,,,,18.826544
34,341692235,34-1692235,SIGMA PHI DELTA FOUNDATION,SIGMA PHI DELTA FOUNDATION,BALTIMORE,MD,B12,B12,3,True,,,,18.826544
35,300457953,30-0457953,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC ,BALTIMORE,MD,,,7,True,,,,18.826544
36,526056638,52-6056638,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC ,BALTIMORE,MD,,,7,True,,,,18.826544
37,311309955,31-1309955,SIGMA THETA TAU INTERNATIONAL INC,SIGMA THETA TAU INTERNATIONAL INC ,BALTIMORE,MD,,,3,True,,,,18.826544
38,260468107,26-0468107,SINGLE CARROT THEATRE INC,SINGLE CARROT THEATRE INC,BALTIMORE,MD,A65,A65,3,True,,,,18.826544
39,824531108,82-4531108,SISTERS ASSEMBLED LEADING THOUSANDS EMBRACING DESTINY,SISTERS ASSEMBLED LEADING THOUSANDS EMBRACING DESTINY ,BALTIMORE,MD,P50,P50,3,True,,,,18.826544
40,862739874,86-2739874,SISTERS FREEHOLD INC,SISTERS FREEHOLD INC,BALTIMORE,MD,A65,A65,3,True,,,,18.826544
41,272516396,27-2516396,SIXTH BRANCH INC,SIXTH BRANCH INC ,BALTIMORE,MD,W30,W30,3,True,,,,18.826544
42,200313365,20-0313365,SLOW FOOD USA INC,SLOW FOOD USA INC ,BALTIMORE,MD,K40,K40,3,True,,,,18.826544
43,853909401,85-3909401,SMALL STEP FUND,SMALL STEP FUND,BALTIMORE,MD,O12,O12,3,True,,,,18.826544
44,822439524,82-2439524,SNUGGIE BEARS CHILD CARE,SNUGGIE BEARS CHILD CARE ,BALTIMORE,MD,P33,P33,3,True,,,,18.826544
45,112707960,11-2707960,SOCIETY FOR THE EXPLORATION OF PSYCHOTHERAPY INTEGRATION INC,SOCIETY FOR THE EXPLORATION OF PSYCHOTHERAPY INTEGRATION INC,BALTIMORE,MD,F00E,F00E,3,True,,,,18.826544
46,352741967,35-2741967,SOMEONE STILL CARES CORP,SOMEONE STILL CARES CORP,BALTIMORE,MD,S80,S80,3,True,,,,18.826544
47,474503026,47-4503026,SOMETHING FOR THE JOURNEY,SOMETHING FOR THE JOURNEY,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
48,237297265,23-7297265,SONS OF ITALY IN AMERICA,SONS OF ITALY IN AMERICA ,BALTIMORE,MD,,,8,True,,,,18.826544
49,911911099,91-1911099,SONS OF ITALY IN AMERICA,SONS OF ITALY IN AMERICA ,BALTIMORE,MD,,,8,True,,,,18.826544
50,461661964,46-1661964,SOUTH CREEK COMMUNITY DEVELOPMENT CORPORATION,SOUTH CREEK COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,P20,P20,3,True,,,,18.826544
51,331125357,33-1125357,SOUTH EASTERN NEIGHBORHOODS DEVELOPMENT INC,SOUTH EASTERN NEIGHBORHOODS DEVELOPMENT INC,BALTIMORE,MD,S20,S20,3,True,,,,18.826544
52,522174537,52-2174537,SPEAK INC,SPEAK INC,BALTIMORE,MD,F40,F40,3,True,,,,18.826544
